build,set,gameId,label,side,verdict,source,reason,n,nodes,fen
engine_4x.js,chasolver-positions,chasolver-positions:1271,--,w,BT,H,horizon,0,221,k7/8/p1p3p1/2P1p1Pp/PpP1Pp2/1P1K1P1P/8/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1286,--,w,BT,H,horizon,0,142,b7/2k5/p1p1p3/p1P1Pp2/P4Pp1/1p1p2P1/1P1P4/K1B5 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1313,--,w,BT,H,horizon,0,196,1k6/8/8/p1p5/PbP5/pBp5/P1P5/1K6 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1314,--,w,BT,H,horizon,0,198,1k6/8/8/1p6/bP6/Bp6/1P6/1K6 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1328,--,b,WT,H,horizon,0,130,5b2/8/7p/5p1P/5p1K/5Pp1/6P1/5kb1 b - -
engine_4x.js,chasolver-positions,chasolver-positions:1332,--,w,BT,H,horizon,0,379,8/1k4p1/6P1/6PK/6P1/6PR/7P/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1338,W-,w,BT,H,horizon,0,145,7b/1k5B/7b/8/1p1p1p1p/1PpP1P1P/2P3K1/N7 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1340,--,w,BT,H,horizon,0,128,8/8/7p/5p1P/5p1K/5Pp1/6P1/5kb1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1341,W-,w,BT,H,horizon,0,145,7b/1k5B/8/6b1/1p1p1p1p/1PpP1P1P/2P3K1/N7 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1363,--,b,WT,H,horizon,0,152,8/2k5/4b3/1p1p1pBp/1P1P1P1P/8/3K1B2/8 b - -
engine_4x.js,chasolver-positions,chasolver-positions:1364,--,b,WT,H,horizon,0,129,8/2k5/4b3/1p1p1pBp/1P1P1P1P/8/2bK1B2/8 b - -
engine_4x.js,chasolver-positions,chasolver-positions:1368,--,b,WT,H,horizon,0,200,8/8/8/p1p4k/PbP5/pBp5/P1P3K1/8 b - -
engine_4x.js,chasolver-positions,chasolver-positions:1379,--,b,WT,H,horizon,0,130,8/2b5/1b5p/b4p1P/5p1K/5Pp1/6P1/5kb1 b - -
engine_4x.js,chasolver-positions,chasolver-positions:1380,--,b,WT,H,horizon,0,128,8/8/7p/2b2p1P/1bkb1p1K/2b2Pp1/6P1/8 b - -
engine_4x.js,chasolver-positions,chasolver-positions:1399,--,b,WT,H,horizon,0,130,8/b7/1b5p/2b2p1P/3b1p1K/4bPp1/6P1/5kb1 b - -
engine_4x.js,chasolver-positions,chasolver-positions:1400,--,b,WT,H,horizon,0,135,8/8/7p/5p1P/5p1K/4bPp1/5bPb/4bkb1 b - -
engine_4x.js,chasolver-positions,chasolver-positions:1401,--,w,BT,H,horizon,0,184,2k5/8/8/8/3p1p1p/1BpP1P1P/2P1BPBP/3BKBNR w K -
engine_4x.js,chasolver-positions,chasolver-positions:1402,--,w,BT,H,horizon,0,166,2k5/8/8/8/2Bp1p1p/1BpP1P1P/2P1BPBP/3BKBNR w K -
engine_4x.js,chasolver-positions,chasolver-positions:1403,--,w,BT,H,horizon,0,160,2k5/8/8/3B4/2Bp1p1p/1BpP1P1P/2P1BPBP/3BKBNR w K -
engine_4x.js,chasolver-positions,chasolver-positions:1415,--,b,WT,H,horizon,0,162,7b/3B2Q1/4Bk2/p1p1p1p1/P1P1P1P1/8/8/4K3 b - -
engine_4x.js,chasolver-positions,chasolver-positions:1432,--,w,BT,H,horizon,0,138,8/2k5/5b2/p1p1pBp1/P1P1P1P1/5K2/4B3/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1433,W-,w,BT,H,horizon,0,138,5b2/2k5/5b2/p1p1pBp1/P1P1P1P1/5K2/4B3/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1490,--,w,BT,H,horizon,0,121,1b1b1b1b/4k3/8/p1p1p1p1/P1P1P1P1/8/8/1B1BKB1B w - -
engine_4x.js,chasolver-positions,chasolver-positions:1491,--,w,BT,H,horizon,0,123,1b1b1b1b/4k3/8/p1p1p1p1/P1P1P1P1/8/6B1/1B1BKB1B w - -
engine_4x.js,chasolver-positions,chasolver-positions:1501,W-,w,BT,H,budget,0,50001,1k6/1P1p1p1p/BP6/1P6/8/8/3P1PKP/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1502,W-,w,BT,H,budget,0,50001,1k6/1P3p1p/BP1p4/1P6/8/8/3P1PKP/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1503,W-,w,BT,H,budget,0,50001,1k6/1P3p1p/BP1p4/1P6/3P4/8/5PKP/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1504,W-,w,BT,H,budget,0,50001,1k6/1P3p1p/BP1p4/1P6/8/3P4/5PKP/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1505,W-,w,BT,H,budget,0,50001,1k6/1P5p/BP1p1p2/1P6/3P4/8/5PKP/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1506,W-,w,BT,H,budget,0,50001,1k6/1P5p/BP1p1p2/1P6/8/3P4/5PKP/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1507,W-,w,BT,H,budget,0,50001,1k6/1P5p/BP1p1p2/1P6/8/8/3P1PKP/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1508,W-,w,BT,H,budget,0,50001,1k6/1P5p/BP3p2/1P1p4/8/8/3P1PKP/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1509,W-,w,BT,H,budget,0,50001,1k6/1P5p/BP6/1P1p1p2/8/8/3P1PKP/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1510,--,b,WT,H,budget,0,50001,1k6/1P5p/BP6/1P1p1p2/8/8/3P1PKP/8 b - -
engine_4x.js,chasolver-positions,chasolver-positions:1519,W-,w,BT,H,horizon,0,169,1N5N/1P6/Bp1p1p1p/1PbPkP1P/K2pBp2/3P1P2/8/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1529,--,w,BT,H,horizon,0,201,k7/1p6/1Pp5/n1P5/N1p5/1pP5/1P6/K7 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1530,--,w,BT,H,horizon,0,157,K7/1p6/1Pp5/n1P5/N1p5/1pP5/1P6/k7 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1531,--,w,BT,H,horizon,0,177,K7/8/1p6/bP6/Bp6/1P6/8/k7 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1535,--,w,BT,H,horizon,0,199,3k4/8/8/7p/5p1P/1p1p1P2/1PpP4/2B3K1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1536,W-,w,BT,H,horizon,0,209,1k6/1p6/1P6/BP6/BP6/1P6/2K5/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1540,--,w,BT,H,horizon,0,237,8/6k1/6p1/6P1/6PK/6P1/6PP/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1546,--,w,BT,H,horizon,0,184,3k4/8/1p4p1/bP4Pb/Bp4pB/1P4P1/3K4/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1548,--,w,BT,H,horizon,0,197,k7/1p6/1Pp1p3/n1PbP3/N1pBp3/1pP1P3/1P6/K7 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1550,--,w,BT,H,horizon,0,139,8/3k4/2p1p3/2PbP3/2pBp3/2P1P3/3K4/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1551,--,w,BT,H,horizon,0,181,3k4/2p1p3/1pP1Pp2/bP1n1P2/Bp1N1p2/1Pp1pP2/2P1P3/3K4 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1553,--,w,BT,H,horizon,0,159,8/2k5/1p1p1p1p/bPbPbPbP/BpBpBpBp/1P1P1P1P/2K5/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1583,--,b,WT,H,horizon,0,144,8/5k1B/7b/8/1p1p1p1p/1PpP1P1P/2P3K1/N3b3 b - -
engine_4x.js,chasolver-positions,chasolver-positions:1584,--,b,WT,H,horizon,0,142,8/6kB/7b/8/1p1p1p1p/1PpP1P1P/2P3K1/N3b3 b - -
engine_4x.js,chasolver-positions,chasolver-positions:1618,--,w,BT,H,horizon,0,138,8/8/8/4k3/1p1p1p1p/1PpP1P1P/2P1Bb2/3K2b1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1619,--,w,BT,H,horizon,0,132,8/8/3b4/2b1k3/1p1p1p1p/1PpP1P1P/2P1B3/3K4 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1620,W-,w,BT,H,horizon,0,133,8/8/3b4/2b1k3/1p1p1pBp/1PpP1P1P/2P5/3K4 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1623,W-,w,BT,H,horizon,0,142,8/8/2kb4/2b5/1p1p1pBp/1P1P1P1P/8/3K4 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1627,--,w,BT,H,horizon,0,129,8/8/2k5/8/1p1p1p1p/1PpP1PpP/2PbB1P1/5B1K w - -
engine_4x.js,chasolver-positions,chasolver-positions:1628,--,w,BT,H,horizon,0,172,8/8/2k5/8/1p1p1p1p/1PpP1PpP/2PbB1P1/1K3B2 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1631,--,w,BT,H,horizon,0,132,2k5/4p1p1/4PbP1/4pBp1/4P1P1/8/8/2K5 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1632,--,w,BT,H,horizon,0,200,8/k2p1p2/1p1PbP2/bP1pBp2/Bp1P1P2/1P6/8/2K5 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1633,--,w,BT,H,horizon,0,143,1k6/8/1p1p1p2/bP1PbP2/Bp1pBp2/1P1P1P2/4B3/3K4 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1634,--,w,BT,H,horizon,0,150,1k6/8/3p1p2/3PbP2/3pBp2/3P1P2/4B3/3K4 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1644,--,w,BT,H,budget,0,50001,6k1/p3p1P1/6PB/p5P1/2p5/P3P3/2PK4/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1710,--,b,WT,H,budget,0,50001,1k6/1P6/BP5p/pPp4p/8/8/P1P3KP/8 b - -
engine_4x.js,chasolver-positions,chasolver-positions:1714,--,b,WT,H,budget,0,50001,1k6/1P5p/BP6/pPp4p/8/8/P1P4P/7K b - -
engine_4x.js,chasolver-positions,chasolver-positions:1732,--,w,BT,H,horizon,0,185,8/1p6/1Pp3p1/k1P3p1/1pP3Pb/1P4p1/6P1/7K w - -
engine_4x.js,chasolver-positions,chasolver-positions:1733,--,w,BT,H,horizon,0,145,2b1b1k1/1b1p1b2/b1pPp3/1pP1Pp2/pP3Pp1/P5Pp/7P/4K3 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1739,--,w,BT,H,horizon,0,131,4k3/1p1p1p1p/1P1P1P1P/8/8/2B1B1B1/3B1B2/2B1K3 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1741,--,w,BT,H,horizon,0,129,4k3/1p1p1p1p/1P1P1P1P/8/8/2B1B1B1/3B1B2/4K3 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1744,--,w,BT,H,horizon,0,143,k1b5/1p6/1Pp5/n1P5/N1p5/1pP5/1P6/K7 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1745,--,w,BT,H,horizon,0,175,k7/8/1p6/bP6/Bp6/1P6/8/K7 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1750,--,w,BT,H,horizon,0,162,1k6/1p6/1Pp3p1/2P1p1Pb/N1p1P1pP/1pP3P1/1P6/1K6 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1787,--,b,WT,H,horizon,0,204,8/5k2/8/8/5p1p/p1p1pP1P/P1PpP1B1/3B2KB b - -
engine_4x.js,chasolver-positions,chasolver-positions:1789,--,w,BT,H,horizon,0,200,8/5k2/8/8/5p1p/p1p1pP1P/P1PpP1B1/3B2KB w - -
engine_4x.js,chasolver-positions,chasolver-positions:1790,--,w,BT,H,horizon,0,161,8/5k2/8/8/5p1p/p1p1pP1P/P1P1P1B1/6KB w - -
engine_4x.js,chasolver-positions,chasolver-positions:1791,--,w,BT,H,horizon,0,168,7k/5p1P/5P2/8/5p1p/p1p1pP1P/P1P1P1B1/6KB w - -
engine_4x.js,chasolver-positions,chasolver-positions:1793,--,w,BT,H,horizon,0,217,8/1p6/kPp5/2P5/p1P5/P1K5/8/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1795,--,w,BT,H,horizon,0,135,N1b1N1N1/1pPpPpPp/kP1P1P1P/8/8/8/2K5/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1796,--,w,BT,H,horizon,0,135,N1b1N1N1/1pPpPpPp/kP1P1P1P/8/1K6/8/8/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1799,--,w,BT,H,horizon,0,209,1b2kBRQ/2p1P1PP/1pP1P3/1P6/8/8/6K1/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1801,--,w,BT,H,horizon,0,132,8/3k4/3p1p1p/3PbPbP/3pBpBp/3P1P1P/4K3/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1802,--,w,BT,H,horizon,0,177,8/3k4/1p1p1p1p/1PbPbPbP/1pBpBpBp/1P1P1P1P/4K3/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1803,--,w,BT,H,horizon,0,211,8/1p6/1Pp5/k1P5/p1P5/P7/5K2/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1804,--,w,BT,H,horizon,0,211,8/1p6/1PpB4/k1P5/p1P5/P7/5K2/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1809,--,w,BT,H,horizon,0,211,8/1p6/1PpBp1p1/k1P1P1P1/p1P5/P7/5K2/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1812,--,w,BT,H,horizon,0,211,8/1p2B3/1PpBp1p1/k1P1P1P1/p1P5/P7/5K2/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1813,--,w,BT,H,horizon,0,211,8/1p2B3/1PpB4/k1P5/p1P5/P7/5K2/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1814,--,w,BT,H,horizon,0,211,8/1p2B1B1/1PpB1B2/k1P5/p1P5/P7/5K2/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1815,--,w,BT,H,horizon,0,200,8/1p2B1B1/1PpB1B2/k1P1B3/p1P2B2/P7/5K2/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1817,--,w,BT,H,horizon,0,213,8/1p6/kPp5/2P5/1pP5/1P6/5K2/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1818,W-,w,BT,H,horizon,0,122,8/4k3/3b1b2/p1pBp1p1/P1P1P1P1/8/4K3/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1819,W-,w,BT,H,horizon,0,131,8/4k1b1/3b1b2/p1pBp1p1/P1P1P1P1/8/4K3/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1820,W-,w,BT,H,horizon,0,122,8/4k3/3b1b2/p1pBp1p1/P1P1P1P1/3B4/4K3/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1834,--,b,WT,H,horizon,0,166,8/B7/1B2k3/B1B5/pBp1p1p1/P1P1P1P1/4K3/8 b - -
engine_4x.js,chasolver-positions,chasolver-positions:1872,--,w,BT,H,horizon,0,211,8/8/6k1/8/6p1/Kp1p1pPp/pPpPpPbn/n1n1nb1b w - -
engine_4x.js,chasolver-positions,chasolver-positions:1873,--,w,BT,H,horizon,0,159,8/8/2K3k1/8/6p1/1p1p1pPp/pPpPpPbn/n1n1nb1b w - -
engine_4x.js,chasolver-positions,chasolver-positions:1874,--,w,BT,H,horizon,0,159,8/8/2K3k1/8/6p1/1p1p1pPp/pPpPpPbn/n1n1Bbrb w - -
engine_4x.js,chasolver-positions,chasolver-positions:1875,--,w,BT,H,horizon,0,159,8/8/2K3k1/8/6p1/1p1p1pPp/pPpPpPbn/nbn1Bb1b w - -
engine_4x.js,chasolver-positions,chasolver-positions:1882,--,w,BT,H,horizon,0,227,8/8/7p/5p1P/5p1K/5Pp1/6P1/1k6 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1895,--,w,BT,H,horizon,0,138,k1bB4/8/2p1p1p1/1pPpPpP1/1P1P1P2/8/8/K1Bb4 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1900,--,w,BT,H,horizon,0,135,8/b7/7p/1k3p1P/5p1K/5Pp1/6P1/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1903,--,b,WT,H,horizon,0,138,nb2kBBN/2p1PRRN/1pP2PPQ/1P4PP/8/8/4P3/6K1 b - -
engine_4x.js,chasolver-positions,chasolver-positions:1904,--,w,BT,H,horizon,0,138,nb2kBB1/2p1PRRN/1pP2PPQ/1P4PP/8/8/4P3/6K1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1906,--,b,WT,H,horizon,0,138,nb2kBB1/2p1PRRN/1pP2PPQ/1P4PP/8/8/4P3/6K1 b - -
engine_4x.js,chasolver-positions,chasolver-positions:1944,W-,w,BT,H,horizon,0,172,Bk6/2b4B/3b2B1/5B2/4B3/p1pB1B2/PpP1B3/1K6 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1946,--,w,BT,H,horizon,0,138,nb2kBBN/2p1PRRN/1pP2PPQ/1P4PP/8/8/4P3/6K1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1947,--,w,BT,H,horizon,0,138,nb2kBB1/2p1PRRN/1pP2PPP/1P4P1/8/8/4P3/6K1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1949,-B,b,WT,H,horizon,0,187,7k/5b2/p7/rbp5/p1p1p1p1/P1PpP1P1/RK1P4/RNB1B3 b - -
engine_4x.js,chasolver-positions,chasolver-positions:1950,--,b,WT,H,horizon,0,165,8/6Q1/4Bk2/p1p1pBp1/P1P1P1P1/8/8/4K3 b - -
engine_4x.js,chasolver-positions,chasolver-positions:1969,--,w,BT,H,horizon,0,127,1k6/pPp5/BpP4b/1P6/8/8/8/3B2K1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1982,W-,w,BT,H,horizon,0,134,5b1b/8/1k1p1p2/3PpP2/3pKp2/3P1P2/8/3B1B2 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1983,--,w,BT,H,horizon,0,138,7b/8/1k1p1p2/3PpP2/3pKp2/3P1P2/8/3B1B2 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1986,--,w,BT,H,horizon,0,138,8/8/1k1p1p2/3PbP2/3pBp2/3P1P2/8/3B1K2 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1991,--,w,BT,H,horizon,0,175,6b1/8/1k6/3p1p2/3PpP1B/3pKp2/3P1P2/B7 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1992,--,w,BT,H,horizon,0,157,8/8/1k1p1p2/3PbP2/3pKp2/b2P1P2/8/3B4 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1993,--,w,BT,H,horizon,0,132,8/8/1k1p1p2/3PbP2/3pKp2/b2P1P2/8/3B1B2 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1994,--,w,BT,H,horizon,0,132,8/8/1k1p1p2/3PpP2/3pKp2/b2P1P2/8/3B1B2 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1995,--,w,BT,H,horizon,0,133,nb2kBN1/2p1PRRN/1pP1PPPQ/1P4PP/8/8/8/1B4K1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:1996,--,w,BT,H,horizon,0,121,nb2kBN1/2p1PRRN/1pP1PPPP/1P4P1/8/8/8/1B3BK1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2007,-B,b,WT,H,horizon,0,151,1k1K4/pPp5/BpP4b/1P6/8/5B2/8/3B4 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2008,-B,b,WT,H,horizon,0,129,1k6/pPp5/BpP4b/1P6/8/7B/8/5B1K b - -
engine_4x.js,chasolver-positions,chasolver-positions:2009,-B,b,WT,H,horizon,0,129,1k6/bPp5/BpP4b/1P6/8/7B/8/5B1K b - -
engine_4x.js,chasolver-positions,chasolver-positions:2015,--,w,BT,H,horizon,0,145,nb2kBN1/2p1PRRN/1pP2PPQ/1P2p1PP/8/8/4P3/6K1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2017,--,w,BT,H,horizon,0,173,3K4/8/8/8/8/p1p2p1p/P1pppp1P/bnrqkrnb w - -
engine_4x.js,chasolver-positions,chasolver-positions:2021,--,w,BT,H,horizon,0,150,8/1k6/4p1p1/1p1pP1Pp/1P1P3P/1b6/4b3/BK6 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2025,--,w,BT,H,horizon,0,143,6b1/1p1k4/4p1p1/1p1pP1P1/1P1P4/Bb6/1b6/1K6 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2026,--,w,BT,H,horizon,0,161,1b6/4k1p1/1p1p4/1P1Pp1p1/4P1P1/6bB/6r1/5K2 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2031,--,b,WT,H,horizon,0,132,1bB5/k7/Q6q/8/1pBp1p1p/1PpP1P1P/K1P5/NB2b3 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2032,--,b,WT,H,horizon,0,132,1bB5/k7/Q5q1/8/1pBp1p1p/1PpP1P1P/K1P5/NB2b3 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2034,--,b,WT,H,horizon,0,126,1bB5/k7/R5r1/8/1pBp1p1p/1PpP1PbP/K1P4b/RB6 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2035,--,w,BT,H,horizon,0,126,1bB5/k7/r7/8/1pBp1p1p/1PpP1PbP/K1P4b/RB6 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2036,--,b,WT,H,horizon,0,131,B7/1b6/2k5/8/1p1p1p1p/1PpP1PbP/K1P4b/NB6 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2037,--,b,WT,H,horizon,0,128,7B/6b1/5k2/8/p1p1p1p1/P1P1PpP1/4bP1K/6BN b - -
engine_4x.js,chasolver-positions,chasolver-positions:2041,--,b,WT,H,horizon,0,138,B7/1b6/2k5/8/1p1p1p1p/1PpP1P1P/K1Pb4/NB6 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2043,--,b,WT,H,horizon,0,140,B7/1b6/2k5/8/1p1p1p1p/1PpP1P1P/K1P4b/NB6 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2044,--,b,WT,H,horizon,0,140,B2b4/1b6/2k5/8/1p1p1p1p/1PpP1P1P/K1P4b/NB6 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2053,-B,b,WT,H,horizon,0,490,6Q1/8/8/8/ppp5/qkp3b1/rnp5/n1K5 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2055,-B,b,WT,H,horizon,0,409,6Q1/8/4n3/8/ppp5/qkp3b1/rnp5/n1K5 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2056,-B,b,WT,H,horizon,0,309,6Q1/8/4b3/8/ppp5/qkp3b1/rnp5/n1K5 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2057,-B,b,WT,H,horizon,0,304,6Q1/8/4b3/8/ppp5/qkp3r1/rnp5/n1K5 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2059,-B,b,WT,H,horizon,0,414,8/5ppp/8/8/ppp5/bkp4Q/qnp5/n1K5 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2060,-B,b,WT,H,horizon,0,457,8/6pp/8/8/ppp5/bkp4Q/qnp2p2/n1K5 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2061,-B,b,WT,H,horizon,0,444,8/6pp/8/4q3/ppp5/bkp4Q/qnp2p2/n1K5 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2062,-B,b,WT,H,horizon,0,370,8/4b3/6r1/4q3/ppp5/bkp4Q/qnp5/n1K5 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2063,-B,b,WT,H,horizon,0,455,8/6pp/8/8/ppp5/bkp4Q/qnp5/n1K5 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2090,-B,b,WT,H,horizon,0,161,bn1n2k1/2p2p2/2p2Pp1/1pKp1pP1/1P1P1P2/8/8/2B5 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2091,-B,b,WT,H,horizon,0,209,bn1n2k1/2pp1p2/2p2Pp1/1pKp1pP1/1P1P1P2/8/8/2B5 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2092,-B,b,WT,H,horizon,0,156,bn1n2k1/2p2p1b/2p2Pp1/1pKp1pP1/1P1P1P2/8/8/2B5 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2093,-B,b,WT,H,horizon,0,124,bn1n2k1/2p2p1b/2p2Pp1/1pKp1pP1/1P1P1P2/8/8/2B3B1 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2094,-B,b,WT,H,horizon,0,122,bn1n2k1/2p2p1b/2p2Pp1/1pKp1pP1/1P1P1P2/8/5B2/2B3B1 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2095,-B,b,WT,H,horizon,0,123,bn1n2k1/2p2p1b/2p2Pp1/1pKp1pP1/1P1P1P2/8/5B2/2B1B1B1 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2096,-B,b,WT,H,horizon,0,122,bn1n2k1/2p2p2/2p2Pp1/1pKp1pP1/1P1P1P2/8/8/B1B1B1B1 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2097,-B,b,WT,H,horizon,0,222,6k1/1ppp1p2/2b2Pp1/1pKp1pP1/1P1P1P2/8/8/B1B1B1B1 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2098,-B,b,WT,H,horizon,0,134,3b4/6k1/1ppp4/2b3p1/1pKp1pP1/1P1P1P2/8/1BbB1B1B b - -
engine_4x.js,chasolver-positions,chasolver-positions:2099,-B,b,WT,H,horizon,0,145,3b4/6k1/1ppp4/2b3p1/1pKp1pP1/1P1P1P2/8/1BbB1B2 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2100,-B,b,WT,H,horizon,0,189,8/2b4B/4k3/8/8/2p1p1p1/2PpP1P1/3K3n b - -
engine_4x.js,chasolver-positions,chasolver-positions:2101,-B,b,WT,H,horizon,0,180,8/2b4B/4k3/8/8/2p1p1p1/2PpP1P1/1B1K3n b - -
engine_4x.js,chasolver-positions,chasolver-positions:2103,-B,b,WT,H,horizon,0,164,6B1/b7/2k5/p1p1p1pB/P1P1P1P1/pp6/rp6/1K2b3 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2104,-B,b,WT,H,horizon,0,176,b4B2/8/4k2B/1p6/1Pp1p1p1/ppP1P1P1/rp6/1K6 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2105,-B,b,WT,H,horizon,0,229,7B/1b6/3k4/Bp1p4/1P1Pp1p1/1pppP1P1/2p5/2K5 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2106,-B,b,WT,H,horizon,0,158,7B/1b6/3k4/1p1p4/1P1Pp1p1/1pppP1P1/2p5/2K2b2 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2107,-B,b,WT,H,horizon,0,234,6bB/8/3k3B/1p1p4/1P1Pp1p1/1pppP1P1/2p5/2K5 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2108,-B,b,WT,H,horizon,0,211,B6b/8/4k3/2p1p1pB/1pP1P1P1/1Pppp3/3p4/3K4 b - -
